Oceanbase_Instance_Id,Oceanbase_Instance_Name,Oceanbase_tenant,Instance_Type,vCPUs,Memory_GB,Instance_Total_Storage_GB,Engine_Version,CPU_Util,MEM_Util,DISK_Usage,Max_connections,Min_CPU_Util,Max_CPU_Util,average_CPU_Util,P95_CPU,Min_Mem_Util,Max_Mem_Util,average_Mem_Util,P95_Mem,active_session,Tags,Environment
ob3w4cwwbsav7k,gcash_dev,gcash_dev,cluster,2,30,1000,2.2.77,0.0,8.717916666666667,11.089000000000004,6.475,0.0,0.0,0.0,0.0,3.24,14.64,8.717916666666667,14.4405,19.691666666666666,,
ob5yun2pgf26f4,gcash_afap_sit_middleware,swservicegov,cluster,2,8,1000,4.2.1.11,3.0478875192604007,67.58524242424242,0.6436333333333333,0.007575757575757576,2.866,3.496,3.0478875192604007,3.437,40.16,92.6,67.58524242424242,92.34,0.007575757575757576,,
ob400kpewodelc,gcash_igrowth,igrowth,cluster,62,400,8000,2.2.77,0.0,3.4008333333333325,0.134,0.4166666666666667,0.0,0.0,0.0,0.0,3.28,3.53,3.4008333333333325,3.53,0.4166666666666667,,
ob3w4c9phnzn5s,gcash_test,new_test,cluster,28,140,1000,2.2.77,0.0,14.069666666666667,8.665,3.4833333333333334,0.0,0.0,0.0,0.0,13.65,14.5,14.069666666666667,14.3825,4.866666666666666,,
ob3w4cwwbsav7k,gcash_dev,new_dev,cluster,28,140,1000,2.2.77,0.0,8.717916666666667,11.089000000000004,6.475,0.0,0.0,0.0,0.0,3.24,14.64,8.717916666666667,14.4405,19.691666666666666,,
ob3to1v69ttfi8,gcash_prodapcif,apcif,cluster,312,1740,2000,2.2.77,0.0,24.948,43.319,48.833333333333336,0.0,0.0,0.0,0.0,24.11,25.81,24.948,25.6805,90.05,,
ob2yqkpgcoxwu8,gcash_prod08,fluxbatch08,cluster,4,30,25000,2.2.77,0.0,11.924845679012346,69.12973333333333,1.645679012345679,0.0,0.0,0.0,0.0,2.84,30.54,11.924845679012346,22.862499999999997,1.730246913580247,,
ob2yqkpgcoxwu8,gcash_prod08,lmacis08,cluster,4,30,25000,2.2.77,0.0,11.924845679012346,69.12973333333333,1.645679012345679,0.0,0.0,0.0,0.0,2.84,30.54,11.924845679012346,22.862499999999997,1.730246913580247,,
ob2yqkpgcoxwu8,gcash_prod08,apfund08,cluster,2,30,25000,2.2.77,0.0,11.924845679012346,69.12973333333333,1.645679012345679,0.0,0.0,0.0,0.0,2.84,30.54,11.924845679012346,22.862499999999997,1.730246913580247,,
ob2yqkpgcoxwu8,gcash_prod08,fcdatabusmerge08,cluster,5,30,25000,2.2.77,0.0,11.924845679012346,69.12973333333333,1.645679012345679,0.0,0.0,0.0,0.0,2.84,30.54,11.924845679012346,22.862499999999997,1.730246913580247,,
ob2yqkpgcoxwu8,gcash_prod08,appromo08,cluster,4,30,25000,2.2.77,0.0,11.924845679012346,69.12973333333333,1.645679012345679,0.0,0.0,0.0,0.0,2.84,30.54,11.924845679012346,22.862499999999997,1.730246913580247,,
ob2yqkpgcoxwu8,gcash_prod08,mobilegame08,cluster,7,50,25000,2.2.77,0.0,11.924845679012346,69.12973333333333,1.645679012345679,0.0,0.0,0.0,0.0,2.84,30.54,11.924845679012346,22.862499999999997,1.730246913580247,,
ob2yqkpgcoxwu8,gcash_prod08,ar08,cluster,4,30,25000,2.2.77,0.0,11.924845679012346,69.12973333333333,1.645679012345679,0.0,0.0,0.0,0.0,2.84,30.54,11.924845679012346,22.862499999999997,1.730246913580247,,
ob2yqkpgcoxwu8,gcash_prod08,toc08,cluster,4,30,25000,2.2.77,0.0,11.924845679012346,69.12973333333333,1.645679012345679,0.0,0.0,0.0,0.0,2.84,30.54,11.924845679012346,22.862499999999997,1.730246913580247,,
ob2yqkpgcoxwu8,gcash_prod08,ap_bizcif08,cluster,7,35,25000,2.2.77,0.0,11.924845679012346,69.12973333333333,1.645679012345679,0.0,0.0,0.0,0.0,2.84,30.54,11.924845679012346,22.862499999999997,1.730246913580247,,
ob2yqkpgcoxwu8,gcash_prod08,gcfs08,cluster,2,30,25000,2.2.77,0.0,11.924845679012346,69.12973333333333,1.645679012345679,0.0,0.0,0.0,0.0,2.84,30.54,11.924845679012346,22.862499999999997,1.730246913580247,,
ob2yqkpgcoxwu9,gcash_prod07,fluxbatch07,cluster,4,30,27500,2.2.77,0.0,12.317254320987653,67.97399999999999,1.6006172839506172,0.0,0.0,0.0,0.0,3.13,31.49,12.317254320987653,23.822499999999998,1.6783950617283951,,
ob2yqkpgcoxwu9,gcash_prod07,lmacis07,cluster,4,30,27500,2.2.77,0.0,12.317254320987653,67.97399999999999,1.6006172839506172,0.0,0.0,0.0,0.0,3.13,31.49,12.317254320987653,23.822499999999998,1.6783950617283951,,
